compania,titulo,marca,procesador,ram,tarjeta_grafica,pantalla,almacenamiento,sistema_operativo,precio_normal,precio_oferta,urls
Pc Factory,"Notebook Ultraliviano Dell 13.3"" FHD  Intel i5-10210U 8GB 256GB SSD Windows 10",Marca: Dell,"Procesador: Intel® Core™ i5-10210U, hasta 4.40GHz (6MB cache)","Memoria: 8GB, LPDDR3, 2133MHz (Máx. 8GB de Memoria RAM) 2 Slot",Tarjeta Gráfica: Intel® UHD Graphics,"Pantalla: 13.3"" FHD / 1920 x 1080","Almacenamiento: SSD 256GB M.2 PCIE 35 - Desempeño, 2.5”",Sistema Operativo: Windows 10 (64 bit), $      779.990, $      756.590,https://www.pcfactory.cl//producto/35561-dell-notebook-ultraliviano-dell-13-3-fhd-intel-i5-10210u-8gb-256gb-ssd-windows-10
Pc Factory,"Notebook X571 Intel i5-9300H NVIDIA GTX1650 4GB 15.6"" FHD 8GB + 32GB Optane 512GB SSD Windows 10 Black X571GT-BQ768T",Marca: Asus,"Procesador: Intel® Core™ i5-9300H, 2.4GHz hasta 4.1GHz (8M Caché)",Memoria Total:  8GB (4GB DDR4 on board + 4GB DDR4 SO-DIMM) + 32GB de memoria Intel® Optane™(Máx. 12GB de Memoria RAM) 1 x Slot,Tarjeta Gráfica: NVIDIA® GeForce® GTX 1650 4GB GDDR5,"Pantalla: 15.6"" / FHD 1920 x 1080  16:9 Anti-glare  LCD 250nits ",Almacenamiento: 512GB M.2 NVMe™ PCIe® SSD with ,Sistema Operativo: Windows 10 (64bit), $      799.990, $      775.990,https://www.pcfactory.cl//producto/37729-asus-notebook-x571-intel-i5-9300h-nvidia-gtx1650-4gb-15-6-fhd-8gb--32gb-optane-512gb-ssd-windows-10-black-x571gt-bq768t
Pc Factory,"Notebook Matebook 13"" FHD Ryzen 5 3500U 8GB 512GB SSD Windows 10 Space Gray",Marca: Huawei,"Procesador: AMD Ryzen 5 3500U, 2.1GHz hasta 3.7GHz (4MB caché)",Memoria RAM: 8GB DDR4 2400 MHz (Máx. 8GB de Memoria RAM) 1Slot,Tarjeta Gráfica: Radeon™ Vega 8,"Pantalla: 13"" IPS sRGB 100%, 1000:1, 300 nits / 2160 x 1440",Almacenamiento: SSD 512 GB PCI-e,Sistema Operativo: Windows 10 Home (64bit), $      799.990, $      775.990,https://www.pcfactory.cl//producto/38385-huawei-notebook-matebook-13-fhd-ryzen-5-3500u-8gb-512gb-ssd-windows-10-space-gray
Pc Factory,"Notebook VivoBook X413 14"" FHD Intel i7-1165G7 8GB + 32GB Optane 512GB SSD Intel Iris Xᵉ White X413EA-EB283T",Marca: Asus,"Procesador: Intel® Core™ i7-1165G7, 2.8GHz hasta 4.7GHz (12M Caché)",Memoria Total: 8GB DDR4 (on board)(Máx. 12GB de Memoria RAM) 2 Slot + 32GB Intel® Optane™,Tarjeta Gráfica Integrada: Intel Iris Xᵉ Graphics,"Pantalla: 14"" LCD LED Backlit 250nits FHD 16:9 Anti-glare NTSC: 45% / 1920 x 1080",Almacenamiento: 512GB M.2 NVMe™ PCIe® SSD,Sistema Operativo: Windows 10 Home, $      849.990, $      824.490,https://www.pcfactory.cl//producto/39035-asus-notebook-vivobook-x413-14-fhd-intel-i7-1165g7-8gb--32gb-optane-512gb-ssd-intel-iris-x-white-x413ea-eb283t
Pc Factory,"Notebook Pavilion Gamer Intel i5-9300H NVIDIA GTX 1050 3GB 15.6"" FHD 8GB + 16GB Optane 256GB SSD Windows 10 Acid Green 15-dk0015la",Marca: HP,"Procesador: Intel® Core™ i5-9300H, hasta 4,1GHz (8MB caché)",Memoria Total: 8GB DDR4-2666 SDRAM (1x8GB) (32GB Máx. de Memoria) + 16GB de memoria Intel® Optane™,Tarjeta Gráfica: NVIDIA® GeForce® GTX 1050 3GB (GDDR5 dedicada),"Pantalla: 15,6"" / FHD 1920 x 1080 / IPS antirreflejo, con micromarco, retroiluminación WLED, 250 nits, 45% NTSC",Almacenamiento: 256GB SSD Intel®,Sistema Operativo: Windows 10 Home, $      849.990, $      824.490,https://www.pcfactory.cl//producto/34789-hp-notebook-pavilion-gamer-intel-i5-9300h-nvidia-gtx-1050-3gb-15-6-fhd-8gb--16gb-optane-256gb-ssd-windows-10-acid-green-15-dk0015la
Pc Factory,"Notebook 2en1 14"" FHD Intel i5-1035G1 8GB +16GB Optane 256GB SSD Windows 10 Touch Natural Silver 14-dw0002la",Marca: HP,"Procesador: Intel® Core™ i5-1035G1, 1,0GHz hasta 3,6GHz (6MB caché L3)",Memoria Total: 8GB de SDRAM DDR4 3200Mhz (1x8GB) + 16GB Intel Optane (Máx. 8GB de Memoria RAM) 1 Slot (Ranura no accesible para el usuario),Tarjeta Gráfica: Intel® UHD,"Pantalla: 14"" / FHD 1920 x 1080 / retroiluminación WLED FHD IPS 250nits, 45% NTSC",Almacenamiento: 256GB SSD ,Sistema Operativo: Windows 10 Home (64bit), $      849.990, $      824.490,https://www.pcfactory.cl//producto/37288-hp-notebook-2en1-14-fhd-intel-i5-1035g1-8gb-16gb-optane-256gb-ssd-windows-10-touch-natural-silver-14-dw0002la
Pc Factory,"Notebook ProBook 440 G6 Core i5-8265U 4GB 1TB 14"" HD Windows 10 Pro",Marca: HP,"Procesador: Intel® Core™ i5-8265U, 1,6GHz hasta 3,9GHz (6MB caché)",Memoria: 4GB SDRAM DDR4-2400Mhz (1x4GB)(Máx. 32GB de Memoria RAM) 2 Slot SODIMM,Tarjeta Gráfica: Intel® UHD 620,"Pantalla: 14"" / HD 1366 x 768Pantalla con retroiluminación LED  SVA eDP antirreflectante 220 cd/m², 67% de sRGB ",Almacenamiento: SATA de 1 TB y 5400 rpm,Sistema Operativo: Windows 10 Pro (64Bits), $      869.990, $      843.890,https://www.pcfactory.cl//producto/35823-hp-notebook-probook-440-g6-core-i5-8265u-4gb-1tb-14-hd-windows-10-pro
Pc Factory,"Notebook Pavilion 2 en 1 14"" FHD Intel i7-1065G7 8GB 512GB SSD Natural Silver 14-dw0005la",Marca: HP,"Procesador: Intel® Core™ i7-1065G7 1,3 GHz, hasta 3,9 GHz (8MB caché)",Memoria RAM: 8GB SDRAM DDR4-3200 (1 x 8 GB)(Máx. 16GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: Intel® Iris® Plus ,"Pantalla: 14"" / FHD 1920 x 1080/  Pantalla multitáctil con retroiluminación WLED FHD IPS, microborde y vidrio lado a lado 250 nits, 45 % de NTSC",Almacenamiento: Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,Sistema Operativo: Windows 10 Home (64 bits), $      899.990, $      872.990,https://www.pcfactory.cl//producto/37291-hp-notebook-pavilion-2-en-1-14-fhd-intel-i7-1065g7-8gb-512gb-ssd-natural-silver-14-dw0005la
Pc Factory,"Macbook Air 13.3""  Intel Core i5 8GB 128GB SSD Silver MQD32CI/A ",Marca: Apple,"Procesador: Intel Core i5  de 1,8 GHz hasta 2,9 GHz.",Memoria RAM: 8GB LPDDR3 integrada a 1.600 MHz ,Tarjeta Gráfica: Intel HD Graphics 6000,"Pantalla: 13,3"", retroiluminada por LED (1.440 x 900)",Almacenamiento: 128GB SSD / PCIe,Sistema Operativo: macOS High Sierra, $      899.990, $      872.990,https://www.pcfactory.cl//producto/37339-apple-macbook-air-13-3--intel-core-i5-8gb-128gb-ssd-silver-mqd32ci-a
Pc Factory,"Notebook Gamer Dell G3 Intel i5 10300H NVIDIA GTX 1650Ti 4GB 15.6"" FHD 8GB 1TB + 256GB SSD Windows 10 Black",Marca: Dell,"Procesador: Intel® Core™ i5 10300H, 2,50GHz hasta 4,50GHz (8MB cache)",Memoria RAM: 8GB DDR4 3200MHz (Máx. 16GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce® GTX 1650Ti (4GB GDDR6),"Pantalla: 15.6"" FHD (1920x1080) / Borde Delgado, Anti-reflejo","Almacenamiento: SATA de 1TB, 5400 RPM, 2,5” + Unidad de estado sólido 256GB M.2",Sistema Operativo: Windows 10 Home (64 bit), $      899.990, $      872.990,https://www.pcfactory.cl//producto/37563-dell-notebook-gamer-dell-g3-intel-i5-10300h-nvidia-gtx-1650ti-4gb-15-6-fhd-8gb-1tb--256gb-ssd-windows-10-black
Pc Factory,"Notebook Ultraliviano Matebook 13"" FHD Intel i5-10210U 8GB 512GB SSD Windows 10 + Microsoft 365",Marca: Huawei,"Procesador: Intel® Core™ i5-10210 U, 1,60 GHz hasta 4,20 GHz (6M Caché)",Memoria RAM: 8GB LPDDR3 2133MHZ (Máx. 8GB de Memoria RAM) 1 Slot / no expandible,Tarjeta Gráfica: Intel® UHD Graphics 620,"Pantalla: 13"" / 2K 2160 x 1440 / IPS 1000:1 sRGB 100% 178°/178 ",Almacenamiento: 512GB SSD PCI-e,Sistema Operativo: Windows 10 Home (64bit), $      899.990, $      872.990,https://www.pcfactory.cl//producto/37177-huawei-notebook-ultraliviano-matebook-13-fhd-intel-i5-10210u-8gb-512gb-ssd-windows-10--microsoft-365
Pc Factory,"Notebook Ultraliviano Inspiron 13.3"" FHD Intel i7-10510U 8GB 512GB SSD NVIDIA MX250 2GB Windows 10",Marca: Dell,"Procesador: Intel® Core™ i7-10510U, 1,80GHz hasta 4,90GHz (8MB cache)","Memoria RAM: 8GB (onboard) LPDDR3, 2133MHz (Máx. 8GB de Memoria RAM)",Tarjeta Gráfica: NVIDIA® GeForce® MX250 (2GB GDDR5),"Pantalla: 13.3"" FHD IPS LED Narrow HD TrueLife / 1920 x 1080",Almacenamiento: SSD 512GB M.2 PCIe NVMe,Sistema Operativo: Windows 10 Home (64 bit), $      949.990, $      921.490,https://www.pcfactory.cl//producto/36867-dell-notebook-ultraliviano-inspiron-13-3-fhd-intel-i7-10510u-8gb-512gb-ssd-nvidia-mx250-2gb-windows-10
Pc Factory,"Notebook Pavilion Gamer Intel i5-10300H NVIDIA GTX 1650 4GB 16.1"" FHD 8GB + 32GB Optane 512GB SSD Windows 10 Shadow Black 16-a0001la",Marca: HP,"Procesador: Intel® Core™ i5-10300H 2,5 GHz hasta 4,5 GHz (8MB caché)",Memoria Total: 8GB SDRAM DDR4-2933 (1 x 8 GB) + 32GB Intel® Optane™(Máx. 16GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce® GTX 1650 4GB (GDDR6 dedicada),"Pantalla: 16.1"" / FHD 1920 x 1080 / con retroiluminación WLED FHD, IPS, antirreflectante y microborde / 250 nits, 45 % de NTSC",Almacenamiento: 512 GB SSD (Unidad de estado sólido Intel®),Sistema Operativo: Windows 10 Home 64, $      949.990, $      921.490,https://www.pcfactory.cl//producto/38802-hp-notebook-pavilion-gamer-intel-i5-10300h-nvidia-gtx-1650-4gb-16-1-fhd-8gb--32gb-optane-512gb-ssd-windows-10-shadow-black-16-a0001la
Pc Factory,"Notebook Dell Inspiron 15.6"" FHD Intel i7-1065G7 8GB 512GB SSD NVIDIA MX230 4GB Windows 10",Marca: Dell,"Procesador: Intel® Core™ i7 1065-G7, hasta 3.90GHz (6MB cache)","Memoria: 8GB, DDR4, 2666MHz (Máx. 16GB de Memoria RAM) 2 Slot SODIMM",Tarjeta Gráfica: Nvidia® MX 230 (4GB GDDR5),"Pantalla: 15.6” FHD Borde Delgado, Anti-reflejo / 1920 x 1080",Almacenamiento: SSD 512GB M.2 PCIE 35 de 2.5”,Sistema Operativo: Windows 10 Home (64 bit), $      949.990, $      921.490,https://www.pcfactory.cl//producto/35751-dell-notebook-dell-inspiron-15-6-fhd-intel-i7-1065g7-8gb-512gb-ssd-nvidia-mx230-4gb-windows-10
Pc Factory,"Notebook Ultraliviano Zenbook UX433FN 14"" FHD Intel i5-8265U 8GB  512GB SSD NVIDIA MX150 2GB Windows 10 Silver UX433FN-A5247T",Marca: Asus,"Procesador: Intel® Core™ i5-8265U, 1.8 GHz hasta 4.6 GHz (8M Caché)",Memoria: 8GB 2133 MHz (integrada)  (Máx. 8GB de Memoria RAM) 1 Slot,Tarjeta Gráfica: NVIDIA GeForce MX150,"Pantalla: 14"" / FHD 1920x1080 16: 9 / Bend + 300nits / Anti-Glare / NTSC: 72%",Almacenamiento: 512GB SSD M.2 PCIEG3x2 NVME ,Sistema Operativo: Windows 10 (64bit), $      969.990, $      940.890,https://www.pcfactory.cl//producto/34877-asus-notebook-ultraliviano-zenbook-ux433fn-14-fhd-intel-i5-8265u-8gb-512gb-ssd-nvidia-mx150-2gb-windows-10-silver-ux433fn-a5247t
Pc Factory,"Notebook Vivobook S 15.6"" FHD Intel i7-10510U 8GB +32GB Intel Optane 512GB SSD NVIDIA MX250 2GB Windows 10 Silver Metal S532FL-BQ332T",Marca: Asus,"Procesador: Intel® Core™ i7-10510U, 1.8GHz hasta 4.9GHz (8M Caché)",Memoria Total: 8GB DDR4 2400MHz(on board) (Máx. 16GB de Memoria RAM) 2 Slot + 32GB Intel Optane,Tarjeta Gráfica: NVIDIA GeForce MX250 2GB GDDR5 2GB,"Pantalla: 15.6"" / FHD 1920 x 1080 / Narrow border 250nits 16:9 Anti-Glare ",Almacenamiento: 512GB SSD PCIEG ,Sistema Operativo: Windows 10 (64bit), $      999.990, $      969.990,https://www.pcfactory.cl//producto/36674-asus-notebook-vivobook-s-15-6-fhd-intel-i7-10510u-8gb-32gb-intel-optane-512gb-ssd-nvidia-mx250-2gb-windows-10-silver-metal-s532fl-bq332t
Pc Factory,"Notebook Pavilion Gamer Intel i7-10750H NVIDIA GTX 1650 4GB 15.6"" FHD  8GB + 16GB Optane 256GB SSD Windows 10 WiFi 6 Acid Green 15-dk1022la",Marca: HP,"Procesador: Intel® Core™ i7-10750H, 2,6GHz hasta 5GHz (12MB caché)",Memoria Total: 8GB SDRAM DDR4 2933Mhz (1x8GB) + 16GB de memoria Intel® Optane™,Tarjeta Gráfica: NVIDIA® GeForce® GTX 1650 (GDDR6 4GB dedicada),"Pantalla: 15,6"" WLED FHD IPS antorreflectante 250nits 45% NTSC / 1920 x 1080",Almacenamiento: SSD 256GB,Sistema Operativo: Windows 10 Home (64bits), $    1.099.990, $    1.066.990,https://www.pcfactory.cl//producto/37514-hp-notebook-pavilion-gamer-intel-i7-10750h-nvidia-gtx-1650-4gb-15-6-fhd-8gb--16gb-optane-256gb-ssd-windows-10-wifi-6-acid-green-15-dk1022la
Pc Factory,"Nuevo MacBook Air 13"" Intel Core i3 1,1 GHz 256GB SSD Space Gray  MWTJ2CI/A",Marca: Apple,"Procesador: Intel® Core™ i3 1,1 GHz hasta 3,2 GHz con Turbo Boost (4 MB de caché de nivel 3)",Memoria: 8GB LPDDR4X integrada a 3.733 MHz (Máx. 16GB),Gráfica: Intel Iris Plus Graphics,"Pantalla: 13,3"", retroiluminada por LED IPS (2560 x 1600)",Almacenamiento: SSD PCIe de 256 GB,Sistema Operativo: macOS Catalina , $    1.149.990, $    1.115.490,https://www.pcfactory.cl//producto/37306-apple-nuevo-macbook-air-13-intel-core-i3-1-1-ghz-256gb-ssd-space-gray-mwtj2ci-a
Pc Factory,"Nuevo MacBook Air 13"" Intel Core i3 1,1 GHz 256GB SSD Gold MWTL2CI/A",Marca: Apple,"Procesador: Intel® Core™ i3 1,1 GHz hasta 3,2 GHz con Turbo Boost (4 MB de caché de nivel 3)",Memoria: 8GB LPDDR4X integrada a 3.733 MHz (Máx. 16GB),Gráfica: Intel Iris Plus Graphics,"Pantalla: 13,3"", retroiluminada por LED IPS (2560 x 1600)",Almacenamiento: SSD PCIe de 256 GB,Sistema Operativo: macOS Catalina , $    1.149.990, $    1.115.490,https://www.pcfactory.cl//producto/37307-apple-nuevo-macbook-air-13-intel-core-i3-1-1-ghz-256gb-ssd-gold-mwtl2ci-a
Pc Factory,"Notebook Gamer Legion 5i Intel i5-10300H NVIDIA GTX 1660Ti 6GB 15.6"" FHD 144Hz 8GB 1TB + 128GB SSD Windows 10  Phantom Black",Marca: Lenovo,"Procesador:  Intel® Core™ i5-10300H, 2,50GHz hasta 4,50GHz (4M Cache)",Memoria RAM: 8GB DDR4 2933Mhz SODIMM (Máx. 16GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA GTX 1660Ti (6GB G6192B),"Pantalla: 15.6"" FHD AG 300N 144 N SRGB / 1920 x 1080",Almacenamiento: 1TB HD 5400rpm 2.5 7MM + SSD 128GB M.2 2242 NVME TLC,Sistema Operativo: Windows 10 Home, $    1.149.990, $    1.115.490,https://www.pcfactory.cl//producto/37230-lenovo-notebook-gamer-legion-5i-intel-i5-10300h-nvidia-gtx-1660ti-6gb-15-6-fhd-144hz-8gb-1tb--128gb-ssd-windows-10-phantom-black
Pc Factory,"Notebook 2en1 Yoga C940 14"" FHD Intel i5-1035G4 12GB 1TB SSD Intel Iris Windows 10 Touch",Marca: Lenovo,"Procesador:  Intel® Core™ i5-1035G4, 1,10GHz hasta 3,70GHz (4M Cache)",Memoria: 12GB LP4X 3733 Onboard (Máx. 16GB de Memoria RAM) ,Tarjeta Gráfica: Intel® Iris® Plus,"Pantalla: 14"" / FHD 1920x1080 / IPS GL 2.4T 400N / Touch Dolby Vision",Almacenamiento: 1TB SSD / M.2 2280 NVME TLC,Sistema Operativo: Windows 10 Home, $    1.237.090, $    1.199.990,https://www.pcfactory.cl//producto/34827-lenovo-notebook-2en1-yoga-c940-14-fhd-intel-i5-1035g4-12gb-1tb-ssd-intel-iris-windows-10-touch
Pc Factory,"Notebook Gamer Omen Intel i5-10300H NVIDIA RTX 2060 6GB 15.6"" FHD 8GB +32GB Optane 512GB SSD Windows 10 Shadow Black 15-ek0010la",Marca: HP,"Procesador: Intel® Core™ i5-10300H, 2,5GHz hasta 4,5GHz (8MB caché L3)",Memoria Total: 8GB SDRAM DDR4-2933Mhz (1x8GB) + 32 GB de memoria Intel® Optane™(Máx. 32GB de Memoria RAM) 2 Slot ,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2060 6GB (GDDR6 dedicada),"Pantalla: 15,6"" / FHD 1920 x 1080 / retroiluminación WLED FHD, IPS, antirreflectante y microborde, 250 nits, 45% NTSC",Almacenamiento: 512GB SSD Intel®,Sistema Operativo: Windows 10 Home 64bit, $    1.299.990, $    1.260.990,https://www.pcfactory.cl//producto/37293-hp-notebook-gamer-omen-intel-i5-10300h-nvidia-rtx-2060-6gb-15-6-fhd-8gb-32gb-optane-512gb-ssd-windows-10-shadow-black-15-ek0010la
Pc Factory,"Notebook Gamer Dell G5 Intel i7-10750H NVIDIA GTX 1660 Ti 6GB 15.6"" FHD 16GB 512GB SSD Windows 10 Black",Marca: Dell,"Procesador: Intel® Core™ i7-10750H, 2,60GHz hasta 5.0GHz (12MB cache)",Memoria RAM: 16GB DDR4-3200MHz (2x8GB) (Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA GTX 1660 Ti (6GB GDDR6),"Pantalla: 15.6"" FHD (1920x1080) / 300nits WVA Anti-Glare LED Backlit Display 144Hz",Almacenamiento: 512GB CL35 M.2 SSD (N18P and N1),Sistema Operativo: Windows 10 Home (64 bit), $    1.299.990, $    1.260.990,https://www.pcfactory.cl//producto/37564-dell-notebook-gamer-dell-g5-intel-i7-10750h-nvidia-gtx-1660-ti-6gb-15-6-fhd-16gb-512gb-ssd-windows-10-black
Pc Factory,"Notebook ExpertBook B5 Intel i5-8265U 8GB 512GB SSD 14"" FHD Windows 10 Pro Gris B5440FA-BM0897R",Marca: Asus,"Procesador: Intel® Core™ i5-8265U, 1.6GHz hasta 3.9GHz (6M Caché)",Memoria RAM: 8GB DDR4 2400MHz (on board) Expansion slot 1x DDR4 SO-DIMM slot (Máx. 16GB de Memoria RAM),Tarjeta Gráfica: Intel® UHD Graphics 620,"Pantalla: 14"" LCD FHD 16:9 Anti-glare / 1920 x 1080",Almacenamiento: 512GB M.2 NVMe™ PCIe® 3.0 SSD,Sistema Operativo: Windows 10 Pro(64bit), $    1.399.990, $    1.329.990,https://www.pcfactory.cl//producto/37052-asus-notebook-expertbook-b5-intel-i5-8265u-8gb-512gb-ssd-14-fhd-windows-10-pro-gris-b5440fa-bm0897r
Pc Factory,"Notebook Gamer ROG Strix G15 Intel i7-10750H RTX 2060 6GB 15.6"" FHD 8GB 1TB SSD  Windows 10 WiFi 6 Original Black G512LV-HN105T",Marca: Asus,"Procesador: Intel® Core™ i7-10750H,  2.6GHz hasta 5.0GHz (12M Caché)",Memoria RAM: 8GB DDR4 SO-DIMM 2933MHz (Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2060 (6GB GDDR6),"Pantalla: 15.6"" / FHD (1920 x 1080) 16:9 144Hz IPS 250nits",Almacenamiento: 1TB M.2 NVMe™ PCIe® 3.0 SSD,Sistema Operativo: Windows 10 Home, $    1.499.990, $    1.454.990,https://www.pcfactory.cl//producto/37201-asus-notebook-gamer-rog-strix-g15-intel-i7-10750h-rtx-2060-6gb-15-6-fhd-8gb-1tb-ssd-windows-10-wifi-6-original-black-g512lv-hn105t
Pc Factory,"Nuevo MacBook Air 13"" Intel Core i5 1,1 GHz 512GB SSD Gold MVH52CI/A",Marca: Apple,"Procesador: Intel® Core™ i5 1,1 GHz hasta 3,5 GHz con Turbo Boost (6 MB de caché de nivel 3)",Memoria: 8GB LPDDR4X integrada a 3.733 MHz (Máx. 16GB),Gráfica: Intel Iris Plus Graphics,"Pantalla: 13,3"", retroiluminada por LED IPS (2560 x 1600)",Almacenamiento: SSD PCIe de 512 GB,Sistema Operativo: macOS Catalina , $    1.499.990, $    1.454.990,https://www.pcfactory.cl//producto/37305-apple-nuevo-macbook-air-13-intel-core-i5-1-1-ghz-512gb-ssd-gold-mvh52ci-a
Pc Factory,"Nuevo MacBook Air 13"" Intel Core i5 1.1GHz  512GB SSD Space Gray MVH22CI/A",Marca: Apple,"Procesador: Intel® Core™ i5 de décima generación y cuatro nucleos a 1,1 GHz Turbo Boost hasta 3,5 GHz 6 MB de caché L3",Memoria: 8 GB LPDDR4X integrada a 3.733 MHz,Gráfica: Intel Iris Plus Graphics,"Pantalla: 13,3"", retroiluminada por LED 16:10 True Tone (2560 x 1600)",Almacenamiento: SSD PCIe de 512GB,Sistema Operativo: macOS Catalina, $    1.499.990, $    1.454.990,https://www.pcfactory.cl//producto/37340-apple-nuevo-macbook-air-13-intel-core-i5-1-1ghz-512gb-ssd-space-gray-mvh22ci-a
Pc Factory,"Notebook Pro Envy Intel i7-10750H NVIDIA GTX 1650Ti 4GB 15.6"" FHD 16GB  +32GB Optane 512GB SSD Windows 10 WiFi 6 Natural Silver 15-ep0002la",Marca: HP,"Procesador: Intel® Core™ i7-10750H 2,6GHz hasta 5GHz (12MB caché)",Memoria Total: 16GB SDRAM DDR4-2933 (2 x 8 GB)  2 Slot + 32GB Intel® Optane™ (Máx. 32GB de Memoria RAM) 2 slot,Tarjeta Gráfica: NVIDIA® GeForce® GTX 1650 Ti 4GB (GDDR6 dedicada),"Pantalla: 15.6"" / FHD 1920 x 1080 / multitáctil con retroiluminación WLED FHD IPS, microborde y vidrio de lado a lado, 400 nits, 100 % de sRGB",Almacenamiento: 512GB SSD / Unidad de estado sólido Intel®,Sistema Operativo: Windows 10 Home (64bits), $    1.599.990, $    1.551.990,https://www.pcfactory.cl//producto/37294-hp-notebook-pro-envy-intel-i7-10750h-nvidia-gtx-1650ti-4gb-15-6-fhd-16gb--32gb-optane-512gb-ssd-windows-10-wifi-6-natural-silver-15-ep0002la
Pc Factory,"Notebook ExpertBook B5 Intel I7-8565U 16GB 512GB SSD 14"" FHD Windows 10 Pro Gris B5440FA-BM0896R",Marca: Asus,"Procesador: Intel® Core™ i7-8565U, 1.8GHz hasta 4.6GHz (8M Caché)",Memoria: 8GB (on board) + 8GB DDR4 2400MHz (Máx. 16GB de Memoria RAM) 1 Slot,Tarjeta Gráfica: Intel® UHD Graphics 620,"Pantalla: 14"" FHD 16:9 Anti-glare / 1920 x 1080",Almacenamiento: 512GB M.2 NVMe™ PCIe® 3.0 SSD,Sistema Operativo: Windows 10 Pro, $    1.699.990, $    1.614.990,https://www.pcfactory.cl//producto/37051-asus-notebook-expertbook-b5-intel-i7-8565u-16gb-512gb-ssd-14-fhd-windows-10-pro-gris-b5440fa-bm0896r
Pc Factory,"Notebook Zenbook Intel I7-10510U 16GB 512GB SSD 14"" FHD Windows 10 Pro Azul A434FAC-A5182R",Marca: Asus,"Procesador: Intel® Core™ i7-10510U, 1.8GHz hasta 4.9GHz (8M Caché)",Memoria: 16GB LPDDR3 (on board )(Máx. 16GB de Memoria RAM) 1 Slot,Tarjeta Gráfica: Intel® UHD Graphics 620,"Pantalla: 14"" 300nits FHD 16:9 Anti-glare display sRGB: 100% IPS-level / 1920 x 1080",Almacenamiento: 512GB SSD M.2 NVMe™ PCIe® 3.0,Sistema Operativo: Windows 10 Pro (64bit), $    1.799.990, $    1.709.990,https://www.pcfactory.cl//producto/37050-asus-notebook-zenbook-intel-i7-10510u-16gb-512gb-ssd-14-fhd-windows-10-pro-azul-a434fac-a5182r
Pc Factory,"Notebook Dell XPS 9300 13.4"" UHD Intel i7-1065G7 16GB 512GB SSD Iris Plus Windows 10 Pro Silver",Marca: Dell,"Procesador: Intel® Core™ i7-1065G7,  hasta 3.9GHz (8MB cache)",Memoria RAM: 16GB on-board 3733MHZ LPDDR4 (Máx. 32GB de Memoria RAM) ,Tarjeta Gráfica Integrada: Intel® Iris Plus Graphics ,"Pantalla: 13.4"" UHD (3840 x 2400) / InfinityEdge Touch Anti-Reflective 500-Nit Display",Almacenamiento: 512GB PCIe SSD (Class 40),Sistema Operativo: Windows 10 Pro (64 bit), $    1.799.990, $    1.745.990,https://www.pcfactory.cl//producto/38273-dell-notebook-dell-xps-9300-13-4-uhd-intel-i7-1065g7-16gb-512gb-ssd-iris-plus-windows-10-pro-silver
Pc Factory,"Notebook Ultraliviano Matebook Xpro 13.9"" Intel i7-10510U NVIDIA MX250 16GB 1TB SSD Windows 10 Emerald Green",Marca: Huawei,"Procesador: Intel® Core™ i7-10510U, 1.8 GHz hasta 4.9GHz (8MB caché)",Memoria: 16GB LPDDR3 2133 MHz integrada,Tarjeta Gráfica: NVIDIA® GeForce® MX250,"Pantalla: 13.9"" / 3000 x 2000 / Touch LTPS 260 PPI 100% sRGB 1500:1 450 nits",Almacenamiento: 1TB SSD NVMe PCIe,Sistema Operativo: Windows 10 Home, $    1.799.990, $    1.745.990,https://www.pcfactory.cl//producto/37630-huawei-notebook-ultraliviano-matebook-xpro-13-9-intel-i7-10510u-nvidia-mx250-16gb-1tb-ssd-windows-10-emerald-green
Pc Factory,"Notebook Ultraliviano Yoga S940 14"" FHD Intel i7-1065G7 16GB 1TB SSD Intel Iris Windows 10",Marca: Lenovo,"Procesador:  Intel® Core™ i7-1065G7, 1.3GHz hasta 3.90GHz (4M Cache)",Memoria: 16GB onboard (Máx. 16GB de Memoria RAM),Tarjeta Gráfica: Intel® Iris® Plus,"Pantalla: 14"" / FHD 1920x1080 / IPS Dolby Vision",Almacenamiento: 1TB SSD / M.2 2280 NVME TLC,Sistema Operativo: Windows 10 Home, $    1.819.990, $    1.765.390,https://www.pcfactory.cl//producto/34826-lenovo-notebook-ultraliviano-yoga-s940-14-fhd-intel-i7-1065g7-16gb-1tb-ssd-intel-iris-windows-10
