compania,titulo,marca,procesador,ram,tarjeta_grafica,pantalla,almacenamiento,sistema_operativo,precio_normal,precio_oferta,urls
Falabella,"Yoga Slim 7 i7 10ma 16G RAM 512ssd 15.6"" FHD IPS ",Lenovo,Intel Core i7,16GB,Integrada,15.6 pulgadas,512Gb,Windows 10 Home,$  1.099.990 ,$  989.990 (Oferta),https://www.falabella.com/falabella-cl/product/14576108/Yoga-Slim-7-i7-10ma-16G-RAM-512ssd-15.6-FHD-IPS/14576108
Falabella,Asus Vivobook X512Da-Bts2020Rl ,Asus,AMD Ryzen R5,8GB,AMD Radeon Vega 8,15.6 pulgadas,512Gb,,,$  704.990 ,https://www.falabella.com/falabella-cl/product/14630602/Asus-Vivobook-X512Da-Bts2020Rl/14630602
Falabella,"Notebook Intel Core i7-1065G7 8GB RAM 512GB SSD 14"" ",Lenovo,Intel Core i7,8GB,INTEGRATED GRAPHICS,14 pulgadas,512Gb,Windows 10 Home,$  779.990 ,$  729.990 (Oferta),https://www.falabella.com/falabella-cl/product/13794111/Notebook-Intel-Core-i7-1065G7-8GB-RAM-512GB-SSD-14-/13794111
Falabella,"Notebook VivoBook S433 Intel Core i5-10210U 8GB RAM + 32GB Intel Optane 512GB SSD 14"" + 1 año Microsoft 365 ",Asus,Intel Core i5,8GB,No aplica,14 pulgadas,512Gb,Windows 10 Home,$  849.990 ,$  769.990 (Oferta),https://www.falabella.com/falabella-cl/product/8474747/Notebook-VivoBook-S433-Intel-Core-i5-10210U-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-14-+-1-ano-Microsoft-365/8474747
Falabella,"Macbook Air 13"" Intel Core i3 8GB RAM 256GB SSD Gold ",Apple,Intel Core i3,8GB,Intel Iris Plus Graphics,13.3 pulgadas,256Gb,macOS,$  1.149.990 ,$  1.049.990 (Oferta),https://www.falabella.com/falabella-cl/product/9062145/Macbook-Air-13-Intel-Core-i3-8GB-RAM-256GB-SSD-Gold/9062145
Falabella,"Notebook Reacondicionado Probook 6470B Intel Core I5 14"" WIN10 ",Hp,Intel Core i5,4GB,GT710,14 pulgadas,No Aplica,Windows 10,,$  295.000 ,https://www.falabella.com/falabella-cl/product/8151449/Notebook-Reacondicionado-Probook-6470B-Intel-Core-I5-14-WIN10/8151449
Falabella,Pc Tecnocam Gamer Pentium Gold G-5400 3.7Ghz  8Gb ,TECNOCAM,Intel Pentium,8GB,,2.4 pulgadas,No Aplica,,$  446.400 ,$  372.000 (Oferta),https://www.falabella.com/falabella-cl/product/14724890/Pc-Tecnocam-Gamer-Pentium-Gold-G-5400-3.7Ghz-8Gb/14724890
Falabella,Ntbk Hp 240 G7 I3-8130U/4Gb/1Tb/14/W10H ,Hp,Intel Core i3,4GB,NVIDIA® GeForce® GTX 1050,14 pulgadas,No Aplica,Windows 10 Home,$  599.990 ,$  439.990 (Oferta),https://www.falabella.com/falabella-cl/product/12619496/Ntbk-Hp-240-G7-I3-8130U-4Gb-1Tb-14-W10H/12619496
Falabella,"Notebook Pavilion Gaming 15-dk0005la Intel Core i7 8GB RAM-256GB SSD NVIDIA GeForce GTX 1050 4GB 15,6"" ",Hp,Intel Core i7,8GB,,15.6 pulgadas,256Gb,Windows 10 Home,,$  1.019.990 ,"https://www.falabella.com/falabella-cl/product/7606312/Notebook-Pavilion-Gaming-15-dk0005la-Intel-Core-i7-8GB-RAM-256GB-SSD-NVIDIA-GeForce-GTX-1050-4GB-15,6-/7606312"
Falabella,"Notebook Pavilion 15-cs3012la Intel Core i5 8GB RAM 512GB SSD 15.6"" ",Hp,Intel Core i5,8GB,NVIDIA GeForce GTX 1050 (GDDR5 de 3 GB dedicada),15.6 pulgadas,512Gb,Windows 10 Home,,$  909.990 ,https://www.falabella.com/falabella-cl/product/14448032/Notebook-Pavilion-15-cs3012la-Intel-Core-i5-8GB-RAM-512GB-SSD-15.6-/14448032
Falabella,"MacBook Pro 16"" Intel Core i7 16GB RAM-512GB SSD Silver ",Apple,Intel Core i7,16GB,AMD Radeon Pro 5300M,16 pulgadas,512Gb,macOS,$  2.299.990 (Oferta),$  2.249.990 ,https://www.falabella.com/falabella-cl/product/8300426/MacBook-Pro-16-Intel-Core-i7-16GB-RAM-512GB-SSD-Silver/8300426
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 1 TB - Space Gray ",Apple,Intel Core i5,16GB,Intel&nbsp;Iris Plus&nbsp;Graphics,13.3 pulgadas,1Tb,macOS,,$  2.399.990 ,"https://www.falabella.com/falabella-cl/product/11063603/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-1-TB-Space-Gray/11063603"
Falabella,Notebook Hp 240 G7 ,Hp,Intel Celeron,4GB,Intel® UHD 600,14 pulgadas,No Aplica,,,$  339.990 ,https://www.falabella.com/falabella-cl/product/14728097/Notebook-Hp-240-G7/14728097
Falabella,Notebook Hp 240 G7 Intel Core I3-1005G1 Freedos ,Hp,Intel Core i3,4GB,AMD Radeon 520,14 pulgadas,No Aplica,De fabricante,,$  479.990 ,https://www.falabella.com/falabella-cl/product/14524408/Notebook-Hp-240-G7-Intel-Core-I3-1005G1-Freedos/14524408
Falabella,Dell Inspiron 3493 I3-1005 / 1Tb / 4Gb 14 ,Dell,Intel Core i3,4GB,intel,14 pulgadas,128Gb,Windows 10 Home,$  599.990 ,$  469.990 (Oferta),https://www.falabella.com/falabella-cl/product/10324271/Dell-Inspiron-3493-I3-1005-1Tb-4Gb-14/10324271
Falabella,"Notebook Legion 5i Intel Core i5-10300H 16 1TB HDD + 128GB SSD NVIDIA Geforce RTX2060 15"" 144HZ ",Lenovo,Intel Core i5,16GB,NVIDIA Geforce RTX2060,15.6 pulgadas,,Windows 10,$  1.249.990 ,$  1.219.990 (Oferta),https://www.falabella.com/falabella-cl/product/11235697/Notebook-Legion-5i-Intel-Core-i5-10300H-16-1TB-HDD-+-128GB-SSD-NVIDIA-Geforce-RTX2060-15-144HZ/11235697
Falabella,"Notebook Gamer ROG Strix SCAR 15 Intel Core i7-10875H 16GB RAM 1TB SSD NVIDIA GeForce RTX 2070 15.6"" ",Asus,Intel Core i7,16GB,NVIDIA GeForce RTX 2070,15.6 pulgadas,1Tb,Windows 10 Home,$  2.249.990 ,$  2.099.990 (Oferta),https://www.falabella.com/falabella-cl/product/14443389/Notebook-Gamer-ROG-Strix-SCAR-15-Intel-Core-i7-10875H-16GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2070-15.6-/14443389
Falabella,"Notebook Gamer Intel Core i7-9750H 16GB RAM + 32GB Intel Optane 512GB SSD NVIDIA GeForce RTX 2070 15,6"" ",Hp,Intel Core i7,16GB,NVIDIA GeForce RTX 2070 con diseño Max-Q,15.6 pulgadas,512Gb,Windows 10 Home,,$  1.999.990 ,"https://www.falabella.com/falabella-cl/product/8116894/Notebook-Gamer-Intel-Core-i7-9750H-16GB-RAM-+-32GB-Intel-Optane-512GB-SSD-NVIDIA-GeForce-RTX-2070-15,6-/8116894"
Falabella,"Notebook ZenBook Pro Duo UX581 Intel Core i7 16GB RAM-1TB SSD NVIDIA GeForce RTX 2060 15.6"" ",Asus,Intel Core i7,16GB,NVIDIA GeForce RTX 2060,15.6 pulgadas,1Tb,Windows 10,$  2.599.990 ,$  2.299.990 (Oferta),https://www.falabella.com/falabella-cl/product/8129266/Notebook-ZenBook-Pro-Duo-UX581-Intel-Core-i7-16GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2060-15.6-/8129266
Falabella,"Matebook X Pro 13.9"" i7-10510U 16GB RAM 1TB SSD NVIDIA® GeForce® MX250 ",Huawei,Intel,16GB,NVIDIA® GeForce® MX250,14 pulgadas,1Tb,Windows 10 Home,,$  1.799.990 ,https://www.falabella.com/falabella-cl/product/12289305/Matebook-X-Pro-13.9-i7-10510U-16GB-RAM-1TB-SSD-NVIDIA%C2%AE-GeForce%C2%AE-MX250/12289305
Falabella,"Macbook Air 13"" Intel Core i3 8GB RAM 256GB SSD Silver ",Apple,Intel Core i3,8GB,Intel Iris Plus Graphics,13.3 pulgadas,256Gb,macOS,$  1.149.990 ,$  1.049.990 (Oferta),https://www.falabella.com/falabella-cl/product/9062143/Macbook-Air-13-Intel-Core-i3-8GB-RAM-256GB-SSD-Silver/9062143
Falabella,"Notebook Intel Core i7-1065G7 8GB RAM + 32GB Intel Optane 512GB SSD 13.3"" ",Hp,Intel Core i7,8GB,Gráficas Intel Iris Plus,13.3 pulgadas,512Gb,Windows 10 Home,,$  949.990 ,https://www.falabella.com/falabella-cl/product/14624671/Notebook-Intel-Core-i7-1065G7-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-13.3-/14624671
Falabella,Pcbox Pro Intel Core I7-10700 Nvidia Rtx 2070 8Gb ,INTEL,Intel Core i7,16GB,NVIDIA GEFORCE RTX 2070 EVGA/MSI/ASUS/GIGABYTE/ZOTAC,15.6 pulgadas,500Gb,Windows 10,,$  1.829.990 ,https://www.falabella.com/falabella-cl/product/13794245/Pcbox-Pro-Intel-Core-I7-10700-Nvidia-Rtx-2070-8Gb/13794245
Falabella,Razer Blade 15 Base Edition ,Hp,Intel Core i7,16GB,NVIDIA® GeForce RTX? 2060 (6GB GDDR6 VRAM),,512Gb,,,$  1.999.990 ,https://www.falabella.com/falabella-cl/product/14673782/Razer-Blade-15-Base-Edition/14673782
Falabella,"Notebook Gamer Intel Core i7-10750H 12GB RAM 512GB SSD NVIDIA GeForce RTX 2060 16"" ",Hp,Intel Core i7,12GB,NVIDIA GeForce RTX 2060 con diseño Max-Q,16 pulgadas,512Gb,Windows 10 Home,,$  1.499.990 ,https://www.falabella.com/falabella-cl/product/14624679/Notebook-Gamer-Intel-Core-i7-10750H-12GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2060-16-/14624679
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 512 GB - Space Gray ",Apple,Intel Core i5,16GB,Intel&nbsp;Iris Plus&nbsp;Graphics,13.3 pulgadas,512Gb,macOS,,$  2.199.990 ,"https://www.falabella.com/falabella-cl/product/11062878/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-512-GB-Space-Gray/11062878"
Falabella,Lenovo Ideapad 3 I3-1005G1 ,Lenovo,Intel Core i3,8GB,Gráficos Intel® UHD,15.6 pulgadas,256Gb,,,$  624.990 ,https://www.falabella.com/falabella-cl/product/14630603/Lenovo-Ideapad-3-I3-1005G1/14630603
Falabella,"Notebook Legion 5i Intel Core i7-10750H 8GB RAM 1TB HDD + 128GB SSD Nvidia Geforce GTX1660TI 15"" 144HZ WiFi6 ",Lenovo,Intel Core i7,8GB,NVIDIA GeForce GTX 1660 Ti,15.6 pulgadas,128Gb,Windows 10,$  1.299.990 ,$  1.249.990 (Oferta),https://www.falabella.com/falabella-cl/product/11235824/Notebook-Legion-5i-Intel-Core-i7-10750H-8GB-RAM-1TB-HDD-+-128GB-SSD-Nvidia-Geforce-GTX1660TI-15-144HZ-WiFi6/11235824
Falabella,"Notebook ZenBook Pro Duo UX581 Intel Core i9 32GB RAM-1TB SSD NVIDIA GeForce RTX 2060 15.6"" ",Asus,Intel Core i9,32GB,NVIDIA GeForce RTX 2060,15.6 pulgadas,1Tb,Windows 10,$  3.199.990 ,$  2.899.990 (Oferta),https://www.falabella.com/falabella-cl/product/8129265/Notebook-ZenBook-Pro-Duo-UX581-Intel-Core-i9-32GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2060-15.6-/8129265
Falabella,Lenovo - Ideapad 3 17Ada05 ,Lenovo,AMD Ryzen R7,12GB,integrada Radeon? RX Vega 10 Graphics,17 pulgadas,128Gb,,,$  879.990 ,https://www.falabella.com/falabella-cl/product/14592696/Lenovo-Ideapad-3-17Ada05/14592696
Falabella,Msi Gp65 Leopard 9Sd I7-9750Hhm370 512Gb 16G W10 ,Msi,Intel Core i7,16GB,NVIDIA® GeForce® GTX 1660 Ti with 6GB GDDR6,15.6 pulgadas,512Gb,Windows 10 Home,$  1.950.000 ,$  1.890.000 (Oferta),https://www.falabella.com/falabella-cl/product/9705760/Msi-Gp65-Leopard-9Sd-I7-9750Hhm370-512Gb-16G-W10/9705760
Falabella,Hp Pavilion - 15-Cs3065Cl ,Hp,Intel Core i7,12GB,Intel® Iris® Plus Graphics,15.6 pulgadas,No Aplica,,,$  989.990 ,https://www.falabella.com/falabella-cl/product/14645101/Hp-Pavilion-15-Cs3065Cl/14645101
Falabella,Pc Tecnocam Gamer Slim I5-9400F 2.9Ghz 16Gb Hdd 1T ,TECNOCAM,Intel Core i5,16GB,GT710,2.4 pulgadas,No Aplica,,$  596.400 ,$  497.000 (Oferta),https://www.falabella.com/falabella-cl/product/14724887/Pc-Tecnocam-Gamer-Slim-I5-9400F-2.9Ghz-16Gb-Hdd-1T/14724887
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 1 TB - Silver ",Apple,Intel Core i5,16GB,Intel&nbsp;Iris Plus&nbsp;Graphics,13.3 pulgadas,1Tb,macOS,,$  2.399.990 ,"https://www.falabella.com/falabella-cl/product/11063627/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-1-TB-Silver/11063627"
Falabella,"Notebook GF65 THIN9SEXR i5-9300H 8GB RAM 512GB SSD NVIDIA GeForce RTX 2060 15.6"" ",Msi,Intel Core i5,8GB,NVIDIA GeForce RTX 2060,15.6 pulgadas,512Gb,Windows 10,,$  1.299.990 ,https://www.falabella.com/falabella-cl/product/12368654/Notebook-GF65-THIN9SEXR-i5-9300H-8GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2060-15.6-/12368654
Falabella,Laptop Dell Latitude 3400 14 Intel Core I7 Ssd ,Dell,Intel Core i7,16GB,Integrada,14 pulgadas,256Gb,Windows 10,,$  999.990 ,https://www.falabella.com/falabella-cl/product/14436060/Laptop-Dell-Latitude-3400-14-Intel-Core-I7-Ssd/14436060
Falabella,Notebook Elitebook 820G3 I5 8Gbram 256Gb Ssd 125 ,Hp,Intel Core i5,8GB,Dual Core,12 pulgadas,256Gb,,,$  659.990 ,https://www.falabella.com/falabella-cl/product/14685558/Notebook-Elitebook-820G3-I5-8Gbram-256Gb-Ssd-125/14685558
Falabella,Notebook Hp 15.6 Intel Core I5 8Gb/256Gb Ssd ,Hp,Intel Core i5,8GB,Intel® UHD Graphics,15.6 pulgadas,256Gb,,$  999.990 ,$  799.990 (Oferta),https://www.falabella.com/falabella-cl/product/14600918/Notebook-Hp-15.6-Intel-Core-I5-8Gb-256Gb-Ssd/14600918
Falabella,Lenovo Thinkbook 13S-Iwl ,Lenovo,Intel Core i5,8GB,Gráficos Intel® UHD,13.3 pulgadas,256Gb,Windows 10 Home,,$  769.990 ,https://www.falabella.com/falabella-cl/product/10461717/Lenovo-Thinkbook-13S-Iwl/10461717
Falabella,Lenovo Thinkpad E15 ,Lenovo,Intel Core i7,8GB,Gráficos Intel® UHD,15.6 pulgadas,512Gb,De fabricante,,$  989.990 ,https://www.falabella.com/falabella-cl/product/14520576/Lenovo-Thinkpad-E15/14520576
Falabella,Notebook Hp 240 G7 I3-1005G1 8Gb 1Tb Windows 10H ,Hp,Intel Core i3,8GB,GRAFICOS INTEL UHD,14 pulgadas,No Aplica,,,$  539.900 ,https://www.falabella.com/falabella-cl/product/14576050/Notebook-Hp-240-G7-I3-1005G1-8Gb-1Tb-Windows-10H/14576050
Falabella,"Notebook Gamer OMEN Intel Core Intel Core i7-10750H 16GB RAM 512GB SSD NVIDIA GeForce RTX 2070 15.6"" ",Hp,Intel Core i7,16GB,NVIDIA GeForce RTX 2070 con diseño Max-Q,15.6 pulgadas,512Gb,Windows 10 Home,,$  2.099.990 ,https://www.falabella.com/falabella-cl/product/14550700/Notebook-Gamer-OMEN-Intel-Core-Intel-Core-i7-10750H-16GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2070-15.6-/14550700
Falabella,Notebook Gamer Dell G3 3590 i7 ,Dell,Intel Core i7,8GB,Nvidia GeForce GTX 1660 Ti,15.6 pulgadas,128Gb,,,$  1.253.990 ,https://www.falabella.com/falabella-cl/product/14709806/Notebook-Gamer-Dell-G3-3590-i7/14709806
Falabella,Notebook HP 240 G7 N4020 14 4GB Ram 500GB Win10H ,Hp,Intel Celeron,4GB,Intel UHD Graphics 620,14 pulgadas,No Aplica,Windows 10 Home,,$  365.990 ,https://www.falabella.com/falabella-cl/product/14410999/Notebook-HP-240-G7-N4020-14-4GB-Ram-500GB-Win10H/14410999
Falabella,Notebook Dell Latitude 5400 I5 8265U 8Gb 1 Tb W10P ,Dell,Intel Core i5,8GB,,14 pulgadas,,Windows 10,,$  821.900 ,https://www.falabella.com/falabella-cl/product/14484394/Notebook-Dell-Latitude-5400-I5-8265U-8Gb-1-Tb-W10P/14484394
Falabella,Notebook Asus I7-8565U 1Tbtpm 8Gb 15In W10 Pro ,Asus,Intel Core i7,8GB,UHD Graphics,15 pulgadas,No Aplica,,$  1.396.000 ,$  1.159.900 (Oferta),https://www.falabella.com/falabella-cl/product/14630592/Notebook-Asus-I7-8565U-1Tbtpm-8Gb-15In-W10-Pro/14630592
Falabella,Notebook Gamer 15-EK0008 Intel Core i7-10750H 32GB RAM + 32 512GB SSD NVIDIA GeForce RTX 2070 ,Hp,Intel Core i7,32GB,NVIDIA GeForce RTX 2070 con diseño Max-Q (GDDR6 de 8 GB dedicada),15.6 pulgadas,512Gb,Windows 10 Home,,$  2.599.990 ,https://www.falabella.com/falabella-cl/product/13781047/Notebook-Gamer-15-EK0008-Intel-Core-i7-10750H-32GB-RAM-+-32-512GB-SSD-NVIDIA-GeForce-RTX-2070/13781047
Falabella,"Notebook Intel Core i5 8GB RAM 512GB SSD 13"" ",Huawei,Intel Core i5,8GB,Integrated graphics card Intel® UHD Graphics 620,13 pulgadas,512Gb,,,$  899.990 ,https://www.falabella.com/falabella-cl/product/14623186/Notebook-Intel-Core-i5-8GB-RAM-512GB-SSD-13-/14623186
Falabella,Notebook Dell Vostro 3490 I3-8145 8Gb 1Tb Win10Pro ,Dell,Intel Core i3,8GB,NVIDIA Quadro T2000,14 pulgadas,1Tb,Windows 10,,$  600.900 ,https://www.falabella.com/falabella-cl/product/14385068/Notebook-Dell-Vostro-3490-I3-8145-8Gb-1Tb-Win10Pro/14385068
Falabella,"Notebook Asus Pro Art W700G2T Intel Xeon 16GB RAM 1TB SSD NVIDIA Quadro T2000 17"" ",Asus,No aplica,16GB,,17 pulgadas,,Windows 10,,$  2.599.990 ,https://www.falabella.com/falabella-cl/product/9325038/Notebook-Asus-Pro-Art-W700G2T-Intel-Xeon-16GB-RAM-1TB-SSD-NVIDIA-Quadro-T2000-17-/9325038
Falabella,Notebook Legion 7i Intel Core i7-10750H 16GB RAM 512GB SSD Nvidia Geforce RTX2070 Max-Q 240HZ ,Lenovo,Intel Core i7,16GB,NVIDIA Geforce RTX2070 MAX-Q,15.6 pulgadas,512Gb,Windows 10,$  1.999.990 ,$  1.839.990 (Oferta),https://www.falabella.com/falabella-cl/product/11235938/Notebook-Legion-7i-Intel-Core-i7-10750H-16GB-RAM-512GB-SSD-Nvidia-Geforce-RTX2070-Max-Q-240HZ/11235938
Falabella,Notebook/Msi/I7/8G/512Ssd/Gtx1660Ti/156/Fhd ,Msi,Intel Core i7,8GB,NVIDIA GeForce GTX 1660 Ti,15.6 pulgadas,512Gb,Windows 10,$  1.899.990 ,$  1.319.990 (Oferta),https://www.falabella.com/falabella-cl/product/12711414/Notebook-Msi-I7-8G-512Ssd-Gtx1660Ti-156-Fhd/12711414
Falabella,Notebook Legion 7i Intle Core i7-10750H 32GB RAM 1TB SSD Nvidia Geforce RTX2080 Super Max-Q 240HZ ,Lenovo,Intel Core i7,32GB,NVIDIA Geforce RTX2080 SUPER MAX-Q,15.6 pulgadas,1Tb,Windows 10,$  2.699.990 ,$  2.399.990 (Oferta),https://www.falabella.com/falabella-cl/product/11236440/Notebook-Legion-7i-Intle-Core-i7-10750H-32GB-RAM-1TB-SSD-Nvidia-Geforce-RTX2080-Super-Max-Q-240HZ/11236440
Falabella,"Combo Notebook VivoBook X420 Intel Core i7 8GB RAM-512GB SSD 14"" + Microsoft 365 Personal ",Asus,Intel Core i7,No aplica,No aplica,14 pulgadas,512Gb,Windows 10,,,https://www.falabella.com/falabella-cl/product/prod13572623/Combo-Notebook-VivoBook-X420-Intel-Core-i7-8GB-RAM-512GB-SSD-14-+-Microsoft-365-Personal/sku13572636
Falabella,"ThinkPad T490 Core i7 16GB RAM 512GB SSD 14"" MX250 ",Lenovo,Intel Core i7,16GB,14 pulgadas,14 pulgadas,512Gb,Windows 10,,$  1.269.990 ,https://www.falabella.com/falabella-cl/product/14577059/ThinkPad-T490-Core-i7-16GB-RAM-512GB-SSD-14-MX250/14577059
Falabella,LENOVO X1 Carbon I7-10510U 16GB 1TB SSD W10PADP ,Lenovo,Intel Core i7,16GB,UHD Graphics,14 pulgadas,1Tb,,,$  4.075.990 ,https://www.falabella.com/falabella-cl/product/14608729/LENOVO-X1-Carbon-I7-10510U-16GB-1TB-SSD-W10PADP/14608729
Falabella,Pc Gamer Tecnocam I3 9100F 29Ghz Turbo  420 Ghz ,TECNOCAM,Intel Core i3,16GB,Hexa Core,Sin pantalla,32Gb,Universal,$  507.600 ,$  479.900 (Oferta),https://www.falabella.com/falabella-cl/product/14444800/Pc-Gamer-Tecnocam-I3-9100F-29Ghz-Turbo-420-Ghz/14444800
Falabella,Notebook Hp 240 G7 Core I3-1005G1 4Gb 1Tb 14 Hd W ,Hp,Intel Core i3,4GB,UHD Graphics,14 pulgadas,No Aplica,,$  853.200 ,$  809.900 (Oferta),https://www.falabella.com/falabella-cl/product/14630598/Notebook-Hp-240-G7-Core-I3-1005G1-4Gb-1Tb-14-Hd-W/14630598
Falabella,ThinkPad X1 Carbon i7 16G RAM 1TB SSD 14 FHD Touch ,Lenovo,Intel Core i7,16GB,Intel UHD Graphics 620,14 pulgadas,1Tb,Windows 10,$  2.199.990 ,$  2.029.990 (Oferta),https://www.falabella.com/falabella-cl/product/14577012/ThinkPad-X1-Carbon-i7-16G-RAM-1TB-SSD-14-FHD-Touch/14577012
Falabella,Pc Gamer Computador De Escritorio Tecnokit ,amd,AMD Ryzen R5,16GB,Radeon RX VEGA 11,1 pulgada,240Gb,,,$  569.990 ,https://www.falabella.com/falabella-cl/product/14732362/Pc-Gamer-Computador-De-Escritorio-Tecnokit/14732362
Falabella,Asus Expertbook I7-10510U 1Tb Ssd 16Gb W10P ,Asus,Intel Core i7,16GB,Intel UHD Graphics 620,14 pulgadas,1Tb,Windows 10,,$  2.729.900 ,https://www.falabella.com/falabella-cl/product/14463706/Asus-Expertbook-I7-10510U-1Tb-Ssd-16Gb-W10P/14463706
Falabella,"Notebook Intel Core i7-10750H 16GB RAM 32GB Intel Optane 512GB SSD 15.6"" ",Hp,Intel Core i7,16GB,NVIDIA GeForce RTX 2060 con diseño Max-Q,15.6 pulgadas,512Gb,Windows 10 Home,,$  1.999.990 ,https://www.falabella.com/falabella-cl/product/14624690/Notebook-Intel-Core-i7-10750H-16GB-RAM-32GB-Intel-Optane-512GB-SSD-15.6-/14624690
Falabella,Generic Pc Gamer Intel Core I7-9700K/Rtx2080-8Gb/1Tb/Win10 ,GAMEPRO,Intel Core i3,8GB,EVGA GeForce RTX 2080 - 8GB,14 pulgadas,No Aplica,Windows 10,,$  2.499.990 ,https://www.falabella.com/falabella-cl/product/7466870/Generic-Pc-Gamer-Intel-Core-I7-9700K-Rtx2080-8Gb-1Tb-Win10/7466870
Falabella,Notebook Hp 240 G7 I3-1005G1 4Gb 1Tb Windows 10H ,Hp,Intel Core i3,4GB,GRAFICOS UHD INTEL,,,,,$  499.900 ,https://www.falabella.com/falabella-cl/product/14576046/Notebook-Hp-240-G7-I3-1005G1-4Gb-1Tb-Windows-10H/14576046
Falabella,Pc Tecnocam I3-9100F 16Gb  Hdd 1Tb  Ssd 240 Gt710 ,TECNOCAM,Intel Core i3,16GB,GT710,2.4 pulgadas,240Gb,,$  880.800 ,$  709.900 (Oferta),https://www.falabella.com/falabella-cl/product/14724884/Pc-Tecnocam-I3-9100F-16Gb-Hdd-1Tb-Ssd-240-Gt710/14724884
Falabella,Notebook Hp 240 G7 N4000 4Gb Ram 500 Gb Windows 10 ,Hp,Intel Celeron,4GB,video GeForce MX250 2GB Dedicado,14 pulgadas,256Gb,Windows 10 Home,,$  499.900 ,https://www.falabella.com/falabella-cl/product/12624343/Notebook-Hp-240-G7-N4000-4Gb-Ram-500-Gb-Windows-10/12624343
Falabella,Dell Vostro 14 5490 ,Dell,Intel Core i7,8GB,,14 pulgadas,,,,$  1.174.990 ,https://www.falabella.com/falabella-cl/product/14673776/Dell-Vostro-14-5490/14673776
Falabella,Notebook Lenovo Thinkpad X1 Carbon (7Th Gen) ,Lenovo,Intel Core i7,16GB,Integrated Intel UHD Graphics,14 pulgadas,1Tb,Windows 10,$  3.129.600 ,$  2.600.000 (Oferta),https://www.falabella.com/falabella-cl/product/14546099/Notebook-Lenovo-Thinkpad-X1-Carbon-(7Th-Gen)/14546099
Falabella,Notebook Asus I5-10210U 1Tbtpm 8Gb 14In W10 Pro ,Asus,Intel Core i5,8GB,UHD Graphics,14 pulgadas,No Aplica,,$  1.167.900 ,$  999.900 (Oferta),https://www.falabella.com/falabella-cl/product/14630596/Notebook-Asus-I5-10210U-1Tbtpm-8Gb-14In-W10-Pro/14630596
Falabella,"Thinkpad T495s Ryzen 7 Pro 16GB RAM 512ssd 14"" FHD ",Lenovo,AMD Ryzen R7,16GB,Radeon¿ RX Vega 10 (1400 Mhz),14 pulgadas,512Gb,Windows 10,,$  1.349.990 ,https://www.falabella.com/falabella-cl/product/14577013/Thinkpad-T495s-Ryzen-7-Pro-16GB-RAM-512ssd-14-FHD/14577013
Falabella,Notebook HP 348 G5 ,Hp,Intel Core i7,8GB,AMD Radeon R5 M430 / Intel UHD Graphics 620,14 pulgadas,512Gb,,,$  832.990 ,https://www.falabella.com/falabella-cl/product/14709807/Notebook-HP-348-G5/14709807
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 512 GB - Silver ",Apple,Intel Core i5,16GB,Intel&nbsp;Iris Plus&nbsp;Graphics,13.3 pulgadas,512Gb,macOS,,$  2.199.990 ,"https://www.falabella.com/falabella-cl/product/11062903/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-512-GB-Silver/11062903"
Falabella,Notebook Lenovo Ntb V330 I5-8250U 4Gb 1Tb 14 ,Lenovo,Intel Core i5,4GB,INTEL® UHD GRAPHICS 620,14 pulgadas,No Aplica,Windows 10,$  867.900 ,$  799.900 (Oferta),https://www.falabella.com/falabella-cl/product/11714043/Notebook-Lenovo-Ntb-V330-I5-8250U-4Gb-1Tb-14/11714043
Falabella,Notebook Lenovo E14 I7-10510U 8Gb Ram 256Gb Ssd ,Lenovo,Intel Core i7,8GB,Integrated Intel UHD Graphics,14 pulgadas,256Gb,Windows 10,$  1.200.000 ,$  999.900 (Oferta),https://www.falabella.com/falabella-cl/product/14546005/Notebook-Lenovo-E14-I7-10510U-8Gb-Ram-256Gb-Ssd/14546005
